family_id,ic_fc,ic_fc_p,holm_corrected_ic_fc_p,bh_corrected_ic_fc_p,family_name
PTHR45678,1.2814945022002298,0.025199748002519975,1.0,0.40587679229590684,MITOCHONDRIAL 2-OXODICARBOXYLATE CARRIER 1-RELATED
PTHR45624,1.2358658451678668,0.03833961660383396,1.0,0.48892098380603494,MITOCHONDRIAL BASIC AMINO ACIDS TRANSPORTER-RELATED
PTHR24089,0.9398175704369524,0.6098439015609843,1.0,0.933776924857014,SOLUTE CARRIER FAMILY 25
PTHR45635,0.9442814921709447,0.5760442395576044,1.0,0.933776924857014,"ADP,ATP CARRIER PROTEIN 1-RELATED-RELATED"
PTHR11814,0.9208063660483552,0.6983430165698343,1.0,0.9398091299087009,SULFATE TRANSPORTER
PTHR43107,0.9911943807446011,0.9005009949900501,1.0,0.9759578975638815,LONG-CHAIN FATTY ACID TRANSPORT PROTEIN
PTHR10332,1.1229398659171352,0.2896671033289667,1.0,0.8736032864390457,EQUILIBRATIVE NUCLEOSIDE TRANSPORTER
PTHR23503,1.2175645850803885,0.07934920650793492,1.0,0.5961866594926283,FAMILY NOT NAMED
PTHR10231,1.0728394272150352,0.6844831551684483,1.0,0.9398091299087009,NUCLEOTIDE-SUGAR TRANSMEMBRANE TRANSPORTER
PTHR10778,0.7098272933027358,0.013229867701322987,1.0,0.31320561794382057,SOLUTE CARRIER FAMILY 35 MEMBER B
PTHR11132,0.8937656202205538,0.3667863321366786,1.0,0.8841134073866361,SOLUTE CARRIER FAMILY 35
PTHR22950,0.9320708269825733,0.5826441735582644,1.0,0.933776924857014,AMINO ACID TRANSPORTER
PTHR12191,1.0582549021482464,0.7302126978730212,1.0,0.9398091299087009,SOLUTE CARRIER FAMILY 39
PTHR12385,1.0764443610898158,0.5797942020579794,1.0,0.933776924857014,CHOLINE TRANSPORTER-LIKE (SLC FAMILY 44)
PTHR11453,0.9757885293969751,0.8001119988800112,1.0,0.9478635104102793,ANION EXCHANGE PROTEIN
PTHR23423,0.9013141982389505,0.4251557484425156,1.0,0.8938365864960135,ORGANIC SOLUTE TRANSPORTER-RELATED
PTHR11616,1.2269822818841531,0.1097189028109719,1.0,0.6898015317367487,SODIUM/CHLORIDE DEPENDENT TRANSPORTER
PTHR11785,1.0142678442815702,0.959880401195988,1.0,0.9778720069942158,AMINO ACID TRANSPORTER
PTHR10110,0.9494785702442412,0.6262337376626234,1.0,0.9350411975332301,SODIUM/HYDROGEN EXCHANGER
PTHR11388,1.1124322725888505,0.34321656783432164,1.0,0.8841134073866361,ORGANIC ANION TRANSPORTER
PTHR12155,1.1281558331928587,0.2971570284297157,1.0,0.8736032864390457,SCHLAFEN
PTHR45773,0.851285861682903,0.2105978940210598,1.0,0.8170953466344734,SLIT AND NTRK-LIKE PROTEIN 4-RELATED
PTHR13703,1.369955057102916,0.014859851401485985,1.0,0.3147826855064783,SMAD
PTHR10799,1.0164706232561846,0.9561704382956171,1.0,0.9778720069942158,SNF2/RAD54 HELICASE FAMILY
PTHR19305,0.8952920616017933,0.36010639893601065,1.0,0.8841134073866361,SYNAPTOSOMAL ASSOCIATED PROTEIN
PTHR10554,1.247438021501945,0.053879461205387946,1.0,0.5229070786215215,SYNTROPHIN
PTHR22775,1.0915545025313158,0.5275347246527534,1.0,0.9323358747764504,SORTING NEXIN
PTHR12106,1.0041880913568497,0.971890281097189,1.0,0.9778720069942158,SORTILIN RELATED
PTHR10270,1.2320419127162918,0.06257937420625793,1.0,0.5461402689343893,SOX TRANSCRIPTION FACTOR
PTHR13866,1.1101649347013194,0.46658533414665854,1.0,0.910355629268135,SPARC  OSTEONECTIN
PTHR31156,1.0374954090382473,0.6945030549694503,1.0,0.9398091299087009,WBSCR19-LIKE PROTEIN
PTHR10405,1.0037785808849056,0.966350336496635,1.0,0.9778720069942158,SPINDLIN
PTHR13713,1.0657213085806347,0.6092439075609244,1.0,0.933776924857014,SIALYLTRANSFERASE
PTHR45906,1.001672944820611,0.960490395096049,1.0,0.9778720069942158,FAMILY NOT NAMED
PTHR11199,0.877327164388789,0.3010169898301017,1.0,0.8736032864390457,STROMAL ANTIGEN
PTHR11801,1.12432155594432,0.34796652033479664,1.0,0.8841134073866361,SIGNAL TRANSDUCER AND ACTIVATOR OF TRANSCRIPTION
PTHR14239,0.9884877774309988,0.8710712892871071,1.0,0.9704154571357513,DUDULIN-RELATED
PTHR22961,1.067213673475188,0.6893631063689363,1.0,0.9398091299087009,SER/THR PROTEIN KINASE-TRB
PTHR19957,1.0888384396545425,0.6044239557604424,1.0,0.933776924857014,SYNTAXIN
PTHR11783,0.822338610819505,0.17255827441725582,1.0,0.7638474170813847,SULFOTRANSFERASE  SULT
PTHR10562,1.1768228616334018,0.15026849731502684,1.0,0.7638474170813847,SMALL UBIQUITIN-RELATED MODIFIER
PTHR10024,0.9975651048772574,0.9290807091929081,1.0,0.9778720069942158,SYNAPTOTAGMIN
PTHR11394,0.7950884272929439,0.9542804571954281,1.0,0.9778720069942158,TASTE RECEPTOR TYPE 2
PTHR14754,1.0850080342274921,0.5848641513584865,1.0,0.933776924857014,TRANSCRIPTION ELONGATION FACTOR A
PTHR11834,0.9586052556925753,0.6357636423635764,1.0,0.9382721962254061,TRANSCRIPTIONAL ENHANCER FACTOR  TEF  RELATED
PTHR22811,1.0722940724790435,0.6761632383676163,1.0,0.9398091299087009,TRANSMEMBRANE EMP24 DOMAIN-CONTAINING PROTEIN
PTHR11844,0.947805089304262,0.6304436955630444,1.0,0.9350411975332301,METALLOPROTEASE INHIBITOR
PTHR10814,1.2106487949074654,0.14015859841401587,1.0,0.7504666332647018,TRANSDUCIN-LIKE ENHANCER PROTEIN
PTHR24365,1.0598415750433559,0.7711522884771153,1.0,0.9398091299087009,TOLL-LIKE RECEPTOR
PTHR10766,0.6907725481271668,0.023509764902350978,1.0,0.388699156486696,TRANSMEMBRANE 9 SUPERFAMILY PROTEIN
PTHR23302,0.9432819212212304,0.6660833391666083,1.0,0.9398091299087009,TRANSMEMBRANE CHANNEL-RELATED
PTHR13388,0.8189177720757129,0.25351746482535176,1.0,0.8373323658067766,UNCHARACTERIZED
PTHR13568,1.1053517592740998,0.38624613753862463,1.0,0.8841134073866361,"FAM11A, B PROTEIN"
PTHR12021,0.8677221240741271,0.2810771892281077,1.0,0.8736032864390457,THYMOSIN BETA
PTHR10760,1.0802766480352086,0.6748032519674804,1.0,0.9398091299087009,TORSIN
PTHR45781,0.836118476584529,0.2008279917200828,1.0,0.8027307095350098,AGAP000281-PA
PTHR19269,1.0233751865037815,0.920710792892071,1.0,0.9778720069942158,TROPOMYOSIN
PTHR10131,1.1527033473808903,0.3990660093399066,1.0,0.8885087325597333,TNF RECEPTOR ASSOCIATED FACTOR
PTHR13800,0.983422340588457,0.8638013619863801,1.0,0.968737231146207,"TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL, SUBFAMILY M, MEMBER 6"
PTHR12241,1.0783318957832062,0.6105938940610594,1.0,0.933776924857014,TUBULIN POLYGLUTAMYLASE
PTHR16517,1.431022917452256,0.002889971100288997,1.0,0.14887517791488752,TUBBY-RELATED
PTHR11588,1.1593744355078879,0.2853671463285367,1.0,0.8736032864390457,TUBULIN
PTHR19302,0.9421633608262501,0.5968240317596823,1.0,0.933776924857014,GAMMA TUBULIN COMPLEX PROTEIN
PTHR10677,0.886931566526489,0.34918650813491864,1.0,0.8841134073866361,UBIQUILIN
PTHR24006,1.368425299238785,0.03207967920320797,1.0,0.4670060991697776,UBIQUITIN CARBOXYL-TERMINAL HYDROLASE
PTHR45701,1.0511464918899942,0.7037529624703753,1.0,0.9398091299087009,SYNAPTOBREVIN FAMILY MEMBER
PTHR24379,1.0557650879570113,0.7691023089769102,1.0,0.9398091299087009,KRAB AND ZINC FINGER DOMAIN-CONTAINING
PTHR13678,1.0473269243089838,0.7274527254727453,1.0,0.9398091299087009,WILLIAMS-BEUREN SYNDROME CRITICAL REGION PROTEIN-RELATED
PTHR23202,0.964943276487513,0.6940230597694023,1.0,0.9398091299087009,WASP INTERACTING PROTEIN-RELATED
PTHR11227,1.2568313328355747,0.06849931500684993,1.0,0.5596962977738643,WD-REPEAT PROTEIN INTERACTING WITH PHOSPHOINOSIDES  WIPI -RELATED
PTHR12027,1.0656509211998455,0.6866831331686684,1.0,0.9398091299087009,WNT RELATED
PTHR16024,0.9727772227200898,0.7909920900790992,1.0,0.9444495460408172,XK-RELATED PROTEIN
PTHR21236,1.0547587924936495,0.7318526814731853,1.0,0.9398091299087009,GOLGI MEMBRANE PROTEIN YIP1
PTHR13848,0.8952609369115841,0.3674063259367406,1.0,0.8841134073866361,PROTEIN YIPPEE-LIKE CG15309-RELATED
PTHR12357,1.0208972306939206,0.941460585394146,1.0,0.9778720069942158,YTH  YT521-B HOMOLOGY  DOMAIN-CONTAINING
PTHR24414,1.1350070734291615,0.31411685883141166,1.0,0.8774687529877468,F-BOX/KELCH-REPEAT PROTEIN SKIP4
PTHR22883,0.9001986134081303,0.4872851271487285,1.0,0.9175991075910136,ZINC FINGER DHHC DOMAIN CONTAINING PROTEIN
PTHR24377,0.995787575260981,0.9212707872921271,1.0,0.9778720069942158,IP01015P-RELATED
PTHR24376,1.0205673332876164,0.974510254897451,1.0,0.9778720069942158,ZINC FINGER PROTEIN
PTHR23067,0.9975055010299809,0.9360406395936041,1.0,0.9778720069942158,DOUBLE-STRANDED RNA-BINDING ZINC FINGER PROTEIN
PTHR22619,1.0679470771454764,0.6633633663663363,1.0,0.9398091299087009,"ZINC FINGER SWIM DOMAIN CONTAINING PROTEIN 4, 5, 6"
